ship_id,hour,avg_engine_rpm,max_engine_rpm,avg_coolant_temp,max_coolant_temp,stddev_coolant_temp,avg_vibration,max_vibration,avg_fuel_flow,avg_hvac_pressure,anomaly_events,anomaly_rate,label
MSC-BELLISSIMA,2026-05-25 15:27:10.520848,1794.1808781385828,1914.284190734934,77.64,81.01,0.905,0.822,1.16,12.65,4.118,0,0.0,0
MSC-BELLISSIMA,2026-05-25 16:27:10.520848,1806.317294453715,1859.232390986178,78.07,79.24,0.973,0.82,0.983,12.807,4.058,0,0.0,0
MSC-BELLISSIMA,2026-05-25 17:27:10.520848,1813.2498787991556,1797.149342525935,76.95,78.14,0.838,0.806,0.979,12.624,4.214,0,0.0,0
MSC-BELLISSIMA,2026-05-25 18:27:10.520848,1766.5211878083026,1868.468868619768,78.55,81.89,1.458,0.834,1.036,12.49,4.302,0,0.0,0
MSC-BELLISSIMA,2026-05-25 19:27:10.520848,1782.5242127371378,1841.626942071554,80.31,81.49,1.13,0.811,1.149,12.77,4.336,0,0.0,0
MSC-BELLISSIMA,2026-05-25 20:27:10.520848,1798.876449044541,1846.3429796505934,79.26,83.04,0.823,0.728,1.124,12.184,4.339,0,0.0,0
MSC-BELLISSIMA,2026-05-25 21:27:10.520848,1786.4032381467973,1817.0168325080251,77.84,81.44,0.891,0.74,0.913,11.941,4.229,0,0.0,0
MSC-BELLISSIMA,2026-05-25 22:27:10.520848,1825.3894668595585,1835.1485192168511,80.04,83.84,0.54,0.893,1.185,12.601,4.021,0,0.0,0
MSC-BELLISSIMA,2026-05-25 23:27:10.520848,1798.8690806745549,1858.537773886243,78.03,80.76,0.91,0.817,1.051,11.696,4.114,0,0.0,0
MSC-BELLISSIMA,2026-05-26 00:27:10.520848,1819.946026831438,1790.6271558663618,77.96,80.86,0.669,0.81,1.162,11.986,4.12,0,0.0,0
MSC-BELLISSIMA,2026-05-26 01:27:10.520848,1802.0659993026786,1862.1245379547686,76.16,77.7,0.991,0.841,1.27,12.533,4.085,0,0.0,0
MSC-BELLISSIMA,2026-05-26 02:27:10.520848,1830.107000808632,1877.817081032365,76.69,78.06,1.227,0.734,1.039,12.885,4.341,0,0.0,0
MSC-BELLISSIMA,2026-05-26 03:27:10.520848,1841.9675287019102,1845.3636005491073,78.61,81.62,0.796,0.788,0.929,12.116,4.112,0,0.0,0
MSC-BELLISSIMA,2026-05-26 04:27:10.520848,1848.313399690636,1871.624193388321,77.41,78.42,0.95,0.825,1.247,12.941,4.158,0,0.0,0
MSC-BELLISSIMA,2026-05-26 05:27:10.520848,1838.4355320936934,1826.0429559697939,76.89,78.53,1.448,0.809,1.285,12.639,4.25,0,0.0,0
MSC-BELLISSIMA,2026-05-26 06:27:10.520848,1791.324164077162,1885.2835570447533,76.85,80.08,1.099,0.78,1.042,12.011,4.062,0,0.0,0
MSC-BELLISSIMA,2026-05-26 07:27:10.520848,1825.2204279873056,1845.2747049392328,78.59,79.69,1.716,0.757,0.997,12.203,4.227,0,0.0,0
MSC-BELLISSIMA,2026-05-26 08:27:10.520848,1798.4138651967185,1776.5737135205795,77.13,80.8,0.718,0.766,1.022,12.876,4.275,0,0.0,0
MSC-BELLISSIMA,2026-05-26 09:27:10.520848,1829.7564182022322,1864.4518186555676,77.43,80.95,0.532,0.718,1.07,12.734,4.116,0,0.0,0
MSC-BELLISSIMA,2026-05-26 10:27:10.520848,1772.7442222036632,1874.3060505933827,77.86,80.83,0.736,0.832,1.308,12.14,4.246,0,0.0,0
MSC-BELLISSIMA,2026-05-26 11:27:10.520848,1792.268543182624,1868.202499618691,80.85,83.88,1.174,0.795,1.159,12.527,4.199,0,0.0,0
MSC-BELLISSIMA,2026-05-26 12:27:10.520848,1824.759696600322,1916.1434595342282,78.03,79.61,0.479,0.748,0.877,12.403,4.122,0,0.0,0
MSC-BELLISSIMA,2026-05-26 13:27:10.520848,1819.4132767478611,1862.8549190295512,77.02,78.89,0.908,0.751,1.106,13.088,4.151,0,0.0,0
MSC-BELLISSIMA,2026-05-26 14:27:10.520848,1829.15678125742,1843.9316789685722,78.99,81.4,0.973,0.848,1.051,12.724,4.302,0,0.0,0
MSC-BELLISSIMA,2026-05-26 15:27:10.520848,1790.5734188463161,1859.0392842795575,76.1,78.69,0.369,0.83,1.32,12.845,4.133,0,0.0,0
MSC-BELLISSIMA,2026-05-26 16:27:10.520848,1795.6688328263017,1837.3216497106284,78.63,80.08,1.176,0.718,1.134,12.665,4.151,0,0.0,0
MSC-BELLISSIMA,2026-05-26 17:27:10.520848,1749.1584700119292,1861.5944266556528,77.99,79.39,1.071,0.741,1.018,12.452,4.097,0,0.0,0
MSC-BELLISSIMA,2026-05-26 18:27:10.520848,1848.9386182587198,1837.1470228990106,76.9,79.04,0.736,0.779,0.964,12.633,4.37,0,0.0,0
MSC-BELLISSIMA,2026-05-26 19:27:10.520848,1759.2841809789868,1874.664149315226,78.77,81.79,0.844,0.92,1.312,12.618,4.173,0,0.0,0
MSC-BELLISSIMA,2026-05-26 20:27:10.520848,1798.5766697936685,1892.4995910040964,78.97,81.51,0.748,0.818,1.303,12.325,4.242,0,0.0,0
MSC-BELLISSIMA,2026-05-26 21:27:10.520848,1824.0131358976323,1847.5372138376279,80.19,81.32,0.897,0.8,0.922,12.355,4.089,0,0.0,0
MSC-BELLISSIMA,2026-05-26 22:27:10.520848,1844.715083211445,1816.065843804999,81.17,84.38,1.605,0.864,1.222,12.149,4.226,0,0.0,0
MSC-BELLISSIMA,2026-05-26 23:27:10.520848,1778.9516287313518,1832.758634805453,78.71,82.47,0.771,0.766,1.251,12.607,4.031,0,0.0,0
MSC-BELLISSIMA,2026-05-27 00:27:10.520848,1804.2051668733166,1860.0208001037295,78.03,81.81,0.711,0.886,1.246,12.684,4.208,0,0.0,0
MSC-BELLISSIMA,2026-05-27 01:27:10.520848,1828.6051500051262,1895.329589489997,77.8,80.79,0.994,0.786,0.95,12.432,4.273,0,0.0,0
MSC-BELLISSIMA,2026-05-27 02:27:10.520848,1798.1978758663167,1865.7729710972908,78.45,80.86,0.647,0.836,1.305,12.094,4.306,0,0.0,0
MSC-BELLISSIMA,2026-05-27 03:27:10.520848,1806.0265331589942,1833.6419471739375,77.36,80.24,1.064,0.792,1.035,13.087,4.164,0,0.0,0
MSC-BELLISSIMA,2026-05-27 04:27:10.520848,1816.4200387837113,1879.3497904083215,78.65,80.42,0.696,0.774,1.16,12.089,4.232,0,0.0,0
MSC-BELLISSIMA,2026-05-27 05:27:10.520848,1777.132457696089,1830.1165877385956,80.41,83.83,0.765,0.797,1.121,11.971,4.368,0,0.0,0
MSC-BELLISSIMA,2026-05-27 06:27:10.520848,1754.1218050624511,1888.8560062907045,77.27,78.55,1.307,0.801,1.171,13.012,4.21,0,0.0,0
MSC-BELLISSIMA,2026-05-27 07:27:10.520848,1769.4062839347694,1832.020227098556,78.59,80.59,0.597,0.866,1.217,12.699,4.176,0,0.0,0
MSC-BELLISSIMA,2026-05-27 08:27:10.520848,1812.9412298113934,1787.759583705766,77.68,79.01,1.725,0.791,0.953,12.703,4.361,0,0.0,0
MSC-BELLISSIMA,2026-05-27 09:27:10.520848,1783.5380833265176,1822.912319155417,78.08,80.7,1.157,0.8,1.182,12.324,4.144,0,0.0,0
MSC-BELLISSIMA,2026-05-27 10:27:10.520848,1820.3352728100447,1932.6581639897743,77.46,79.69,0.596,0.789,1.142,12.447,3.999,0,0.0,0
MSC-BELLISSIMA,2026-05-27 11:27:10.520848,1769.910212966352,1876.9395440339395,77.18,78.81,1.197,0.769,0.996,12.92,4.168,0,0.0,0
MSC-BELLISSIMA,2026-05-27 12:27:10.520848,1852.5519177918266,1830.7489944347592,78.24,82.1,0.938,0.794,1.26,12.239,4.164,0,0.0,0
MSC-BELLISSIMA,2026-05-27 13:27:10.520848,1782.509207896669,1855.8886362488781,76.65,79.39,0.656,0.801,0.989,12.844,4.288,0,0.0,0
MSC-BELLISSIMA,2026-05-27 14:27:10.520848,1761.8158330166011,1825.8542131987479,78.67,80.95,1.144,0.805,1.3,12.283,4.03,0,0.0,0
MSC-BELLISSIMA,2026-05-27 15:27:10.520848,1816.406936319262,1871.8475937822554,77.61,79.27,0.784,0.741,0.886,11.848,4.262,0,0.0,0
MSC-BELLISSIMA,2026-05-27 16:27:10.520848,1831.1878139595922,1818.1083204408937,76.3,78.44,1.201,0.806,1.282,12.676,4.165,0,0.0,0
MSC-BELLISSIMA,2026-05-27 17:27:10.520848,1788.8039260128828,1810.1228325518598,78.94,80.55,0.843,0.758,1.144,12.762,4.068,0,0.0,0
MSC-BELLISSIMA,2026-05-27 18:27:10.520848,1810.5032877264905,1861.481495771039,77.27,78.54,1.12,0.834,1.279,12.694,4.126,0,0.0,0
MSC-BELLISSIMA,2026-05-27 19:27:10.520848,1768.7545740786597,1899.7694696370193,77.68,81.3,0.951,0.745,1.051,12.749,4.29,0,0.0,0
MSC-BELLISSIMA,2026-05-27 20:27:10.520848,1778.3086151113505,1810.899209143631,77.3,81.27,1.971,0.864,1.356,13.092,4.031,0,0.0,0
MSC-BELLISSIMA,2026-05-27 21:27:10.520848,1769.458186975217,1870.5281104125258,77.13,78.38,0.565,0.717,1.028,12.534,4.114,0,0.0,0
MSC-BELLISSIMA,2026-05-27 22:27:10.520848,1817.5040043934787,1876.5064907904277,78.86,82.86,0.808,0.811,0.942,12.335,4.129,0,0.0,0
MSC-BELLISSIMA,2026-05-27 23:27:10.520848,1819.575090161015,1836.6243362264802,77.57,80.91,1.274,0.828,1.294,12.494,4.343,0,0.0,0
MSC-BELLISSIMA,2026-05-28 00:27:10.520848,1808.3333866667324,1849.9950716095382,76.99,78.57,0.81,0.864,1.125,13.16,4.321,0,0.0,0
MSC-BELLISSIMA,2026-05-28 01:27:10.520848,1735.3374214656676,1864.47219841413,78.34,81.79,0.981,0.855,1.167,12.382,4.337,0,0.0,0
MSC-BELLISSIMA,2026-05-28 02:27:10.520848,1791.1070090093608,1864.1576858652377,76.51,77.83,1.014,0.824,0.93,12.384,4.317,0,0.0,0
MSC-BELLISSIMA,2026-05-28 03:27:10.520848,1725.1555283111563,1782.9859654143013,79.05,82.72,1.442,0.781,1.124,13.089,4.387,0,0.0,0
MSC-BELLISSIMA,2026-05-28 04:27:10.520848,1786.560393403972,1816.0747045638636,78.28,79.37,0.932,0.857,1.315,12.526,4.256,0,0.0,0
MSC-BELLISSIMA,2026-05-28 05:27:10.520848,1841.1111612046145,1823.2165520885887,78.59,81.59,0.732,0.821,1.023,12.318,4.262,0,0.0,0
MSC-BELLISSIMA,2026-05-28 06:27:10.520848,1794.9709031380028,1854.9980383141929,77.55,80.55,0.441,0.795,1.144,12.877,4.185,0,0.0,0
MSC-BELLISSIMA,2026-05-28 07:27:10.520848,1806.5248607482715,1869.6971580187344,77.99,79.7,1.253,0.72,0.982,12.733,4.108,0,0.0,0
MSC-BELLISSIMA,2026-05-28 08:27:10.520848,1777.6995517922344,1777.0898680913124,77.03,78.51,1.094,0.814,0.988,12.395,4.352,0,0.0,0
MSC-BELLISSIMA,2026-05-28 09:27:10.520848,1799.8618394726475,1821.0006809418096,78.49,81.07,0.578,0.864,1.193,12.619,4.333,0,0.0,0
MSC-BELLISSIMA,2026-05-28 10:27:10.520848,1797.9094291500621,1833.52794097463,75.89,78.93,0.423,0.837,1.262,12.633,4.367,0,0.0,0
MSC-BELLISSIMA,2026-05-28 11:27:10.520848,1836.5665739720505,1822.5598006639977,76.76,78.05,1.023,0.817,1.185,12.886,4.124,0,0.0,0
MSC-BELLISSIMA,2026-05-28 12:27:10.520848,1807.833906285551,1852.6554457032253,77.89,81.2,0.655,0.872,1.332,12.538,4.391,0,0.0,0
MSC-BELLISSIMA,2026-05-28 13:27:10.520848,1789.0367477644486,1888.1976804465871,78.02,81.4,1.411,0.918,1.043,12.536,4.079,0,0.0,0
MSC-BELLISSIMA,2026-05-28 14:27:10.520848,1811.224402278402,1793.4109698048348,75.93,77.4,0.918,0.772,0.918,12.077,4.354,0,0.0,0
MSC-BELLISSIMA,2026-05-28 15:27:10.520848,1823.904823903148,1833.6150651045853,76.32,78.8,0.597,0.804,1.09,12.457,4.278,0,0.0,0
MSC-BELLISSIMA,2026-05-28 16:27:10.520848,1766.4880136024415,1929.5244380318043,76.51,78.57,0.972,0.737,1.216,12.511,3.955,0,0.0,0
MSC-BELLISSIMA,2026-05-28 17:27:10.520848,1806.6855294126271,1790.687633984921,76.77,80.64,1.209,0.82,1.223,12.693,4.363,0,0.0,0
MSC-BELLISSIMA,2026-05-28 18:27:10.520848,1843.8580342918526,1856.054531786264,76.02,79.57,1.177,0.76,0.96,12.394,4.248,0,0.0,0
MSC-BELLISSIMA,2026-05-28 19:27:10.520848,1757.6726082933137,1843.7283098460955,77.6,81.49,0.901,0.733,1.097,12.198,4.062,0,0.0,0
MSC-BELLISSIMA,2026-05-28 20:27:10.520848,1837.9572158141057,1874.099207018861,79.54,82.47,1.301,0.788,1.259,12.566,4.101,0,0.0,0
MSC-BELLISSIMA,2026-05-28 21:27:10.520848,1796.8792209083606,1863.6434446937126,77.29,81.28,0.953,0.727,1.082,12.022,4.221,0,0.0,0
MSC-BELLISSIMA,2026-05-28 22:27:10.520848,1754.3859966106836,1886.2954186762413,77.83,80.67,0.959,0.737,1.146,11.623,4.147,0,0.0,0
MSC-BELLISSIMA,2026-05-28 23:27:10.520848,1827.702475074752,1866.7552203954851,77.87,81.52,0.721,0.794,0.985,12.707,4.365,0,0.0,0
MSC-BELLISSIMA,2026-05-29 00:27:10.520848,1813.4282193004371,1809.0010916995016,77.27,78.6,1.133,0.73,0.975,12.782,4.143,0,0.0,0
MSC-BELLISSIMA,2026-05-29 01:27:10.520848,1806.1312031067018,1868.7972408631363,79.95,82.22,0.896,0.846,0.968,11.976,4.35,0,0.0,0
MSC-BELLISSIMA,2026-05-29 02:27:10.520848,1823.1254602372967,1821.271129730206,78.98,81.83,0.852,0.776,0.883,12.573,4.237,0,0.0,0
MSC-BELLISSIMA,2026-05-29 03:27:10.520848,1782.7474566997266,1872.8742792373118,77.07,78.84,1.125,0.838,1.328,12.652,4.385,0,0.0,0
MSC-BELLISSIMA,2026-05-29 04:27:10.520848,1808.388092238733,1798.7642753262796,77.51,78.65,0.579,0.829,0.981,12.637,4.215,0,0.0,0
MSC-BELLISSIMA,2026-05-29 05:27:10.520848,1837.5270775945319,1852.2389843331994,78.17,80.9,0.958,0.789,1.214,13.085,4.089,0,0.0,0
MSC-BELLISSIMA,2026-05-29 06:27:10.520848,1815.2512794437764,1856.0840913226593,77.57,78.61,0.82,0.692,0.958,12.612,4.259,0,0.0,0
MSC-BELLISSIMA,2026-05-29 07:27:10.520848,1833.3446373692918,1814.8506406807978,77.11,80.4,1.52,0.901,1.149,12.697,4.048,0,0.0,0
MSC-BELLISSIMA,2026-05-29 08:27:10.520848,1797.3210137672559,1866.1989391387394,77.17,80.47,0.285,0.769,1.071,12.426,4.187,0,0.0,0
MSC-BELLISSIMA,2026-05-29 09:27:10.520848,1798.5965076177447,1872.0601116397559,75.68,77.22,1.196,0.855,1.096,12.821,4.129,0,0.0,0
MSC-BELLISSIMA,2026-05-29 10:27:10.520848,1787.820666114074,1784.9133366009312,78.56,82.23,0.745,0.901,1.288,12.45,4.25,0,0.0,0
MSC-BELLISSIMA,2026-05-29 11:27:10.520848,1818.683592993576,1879.9884320135998,77.98,80.68,0.87,0.84,1.25,12.312,4.254,0,0.0,0
MSC-BELLISSIMA,2026-05-29 12:27:10.520848,1806.2764934313118,1769.288563308432,79.22,83.05,1.171,0.855,0.981,13.072,4.089,0,0.0,0
MSC-BELLISSIMA,2026-05-29 13:27:10.520848,1836.9886986431109,1864.3882959858036,79.99,83.59,1.548,0.886,1.37,12.585,4.195,0,0.0,0
MSC-BELLISSIMA,2026-05-29 14:27:10.520848,1774.5121383531036,1887.427704535404,77.86,81.84,1.219,0.786,1.062,12.423,4.158,0,0.0,0
MSC-BELLISSIMA,2026-05-29 15:27:10.520848,1808.7583672830121,1882.4109811964352,78.57,81.79,0.666,0.791,1.229,12.369,4.334,0,0.0,0
MSC-BELLISSIMA,2026-05-29 16:27:10.520848,1808.8390227830114,1799.3426353927612,78.24,80.53,0.983,0.817,1.125,12.383,4.169,0,0.0,0
MSC-BELLISSIMA,2026-05-29 17:27:10.520848,1833.5933964994585,1870.6501382618405,76.36,77.7,0.731,0.683,1.148,12.694,4.305,0,0.0,0
MSC-BELLISSIMA,2026-05-29 18:27:10.520848,1791.4288539566237,1852.813821306267,77.85,80.4,0.547,0.798,0.925,12.473,4.267,0,0.0,0
MSC-BELLISSIMA,2026-05-29 19:27:10.520848,1807.9509403444476,1837.7475957162656,77.05,78.54,1.356,0.766,1.116,12.555,4.145,0,0.0,0
MSC-BELLISSIMA,2026-05-29 20:27:10.520848,1785.5221701587022,1846.1127766338002,79.61,81.75,1.085,0.828,1.07,12.197,4.205,0,0.0,0
MSC-BELLISSIMA,2026-05-29 21:27:10.520848,1784.3074486012376,1904.9684197259844,78.03,81.68,0.984,0.746,1.065,12.729,4.302,0,0.0,0
MSC-BELLISSIMA,2026-05-29 22:27:10.520848,1807.2041240471992,1837.5466801920816,78.44,82.23,1.391,0.678,0.901,12.327,4.246,0,0.0,0
MSC-BELLISSIMA,2026-05-29 23:27:10.520848,1775.6590209471844,1805.766520176438,75.9,79.77,1.17,0.754,1.116,12.641,4.392,0,0.0,0
MSC-BELLISSIMA,2026-05-30 00:27:10.520848,1773.8978073208505,1867.1207919171466,75.84,79.79,0.861,0.782,1.277,12.413,4.204,0,0.0,0
MSC-BELLISSIMA,2026-05-30 01:27:10.520848,1793.2141142664766,1797.2273556286757,79.17,80.77,1.439,0.821,0.948,12.471,4.362,0,0.0,0
MSC-BELLISSIMA,2026-05-30 02:27:10.520848,1813.8960757363427,1907.230871302734,79.57,82.41,1.252,0.821,0.949,12.473,4.261,0,0.0,0
MSC-BELLISSIMA,2026-05-30 03:27:10.520848,1817.4995448419427,1841.749908934685,76.94,78.83,0.815,0.8,1.07,12.377,4.179,0,0.0,0
MSC-BELLISSIMA,2026-05-30 04:27:10.520848,1823.4976839692472,1903.175504090911,78.11,81.21,1.061,0.77,1.184,12.522,4.353,0,0.0,0
MSC-BELLISSIMA,2026-05-30 05:27:10.520848,1776.804996995636,1817.6808925053829,75.33,79.27,1.525,0.805,1.019,12.673,4.206,0,0.0,0
MSC-BELLISSIMA,2026-05-30 06:27:10.520848,1792.5770513321809,1775.2167486614446,74.8,78.01,1.513,0.821,1.076,12.738,4.153,0,0.0,0
MSC-BELLISSIMA,2026-05-30 07:27:10.520848,1789.9308445930558,1897.6716825194208,75.87,78.67,0.722,0.765,0.966,11.966,4.311,0,0.0,0
MSC-BELLISSIMA,2026-05-30 08:27:10.520848,1790.6521726079295,1852.2797677156568,77.82,78.91,1.053,0.773,1.102,12.481,4.331,0,0.0,0
MSC-BELLISSIMA,2026-05-30 09:27:10.520848,1803.321583567589,1875.9182753838052,76.7,80.61,0.743,0.859,1.083,12.382,4.04,0,0.0,0
MSC-BELLISSIMA,2026-05-30 10:27:10.520848,1819.6043584562424,1862.3355752392208,76.67,80.22,1.494,0.856,1.069,12.863,4.212,0,0.0,0
MSC-BELLISSIMA,2026-05-30 11:27:10.520848,1823.2970678452648,1926.7360547103733,77.66,81.48,0.788,0.726,1.017,13.174,4.119,0,0.0,0
MSC-BELLISSIMA,2026-05-30 12:27:10.520848,1777.236823322017,1817.2245521872596,74.24,75.49,0.819,0.735,1.187,12.08,4.268,0,0.0,0
MSC-BELLISSIMA,2026-05-30 13:27:10.520848,1762.1444733745834,1869.8462805285367,75.85,78.63,0.926,0.676,0.975,12.517,4.271,0,0.0,0
MSC-BELLISSIMA,2026-05-30 14:27:10.520848,1785.7161319278753,1841.0773287597372,77.87,80.52,0.939,0.826,1.3,12.364,4.153,0,0.0,0
MSC-BELLISSIMA,2026-05-30 15:27:10.520848,1795.9592385795572,1856.942800286944,78.73,81.54,0.838,0.765,0.909,12.721,4.286,0,0.0,0
MSC-BELLISSIMA,2026-05-30 16:27:10.520848,1811.1987881327568,1837.5082059902388,78.8,81.03,0.824,0.871,1.088,11.985,4.095,0,0.0,0
MSC-BELLISSIMA,2026-05-30 17:27:10.520848,1840.6573699172534,1882.168923430268,83.59,86.86,0.945,1.506,1.981,12.177,4.289,0,0.0,0
MSC-BELLISSIMA,2026-05-30 18:27:10.520848,1819.0480651685182,1822.4619125516303,88.94,92.92,1.052,1.772,2.226,12.226,4.14,1,1.0,1
MSC-BELLISSIMA,2026-05-30 19:27:10.520848,1846.6066882811883,1823.6461898139155,89.89,91.0,0.939,2.005,2.379,12.486,4.16,1,1.0,1
MSC-BELLISSIMA,2026-05-30 20:27:10.520848,1806.9495821566009,1847.7823804459615,90.48,92.18,0.707,2.226,2.597,12.681,4.298,1,1.0,1
MSC-BELLISSIMA,2026-05-30 21:27:10.520848,1760.9070439216625,1836.9242411794862,97.6,99.95,0.084,2.379,2.67,12.852,4.332,1,1.0,1
MSC-BELLISSIMA,2026-05-30 22:27:10.520848,1799.9492502539692,1820.6313796610946,84.41,88.05,1.433,1.476,1.69,12.522,4.281,0,0.0,0
MSC-BELLISSIMA,2026-05-30 23:27:10.520848,1806.0847344709211,1859.5220976582145,86.19,87.73,0.43,1.715,2.127,12.865,4.196,1,1.0,1
MSC-BELLISSIMA,2026-05-31 00:27:10.520848,1792.851448074788,1838.669775820699,90.46,92.15,1.064,1.901,2.064,12.235,4.216,1,1.0,1
MSC-BELLISSIMA,2026-05-31 01:27:10.520848,1831.331680587247,1856.8545025132726,92.32,93.56,0.839,2.137,2.375,12.91,4.393,1,1.0,1
MSC-BELLISSIMA,2026-05-31 02:27:10.520848,1766.9291787290645,1840.9136171228836,95.2,97.9,0.571,2.398,2.832,12.259,4.149,1,1.0,1
MSC-BELLISSIMA,2026-05-31 03:27:10.520848,1823.457930144177,1890.9696308000543,80.47,82.64,0.913,0.764,1.029,12.283,3.98,0,0.0,0
MSC-BELLISSIMA,2026-05-31 04:27:10.520848,1781.209198713242,1807.9090452204866,78.75,82.34,1.01,0.831,1.192,12.231,4.118,0,0.0,0
MSC-BELLISSIMA,2026-05-31 05:27:10.520848,1778.912518598928,1795.8006454396834,78.91,81.16,1.121,0.782,1.167,12.874,4.285,0,0.0,0
MSC-BELLISSIMA,2026-05-31 06:27:10.520848,1772.3544471209325,1850.108499660102,78.09,81.75,1.261,0.762,1.032,12.368,4.31,0,0.0,0
MSC-BELLISSIMA,2026-05-31 07:27:10.520848,1784.7994129641934,1846.0124340642678,78.63,82.21,1.127,0.777,0.969,12.35,4.157,0,0.0,0
MSC-BELLISSIMA,2026-05-31 08:27:10.520848,1779.7934411299846,1811.641396227195,80.29,82.76,1.303,0.84,1.052,12.58,4.07,0,0.0,0
MSC-BELLISSIMA,2026-05-31 09:27:10.520848,1792.9955178820824,1841.8267234392624,76.6,79.51,0.69,0.783,1.183,12.717,4.172,0,0.0,0
MSC-BELLISSIMA,2026-05-31 10:27:10.520848,1782.3576711271105,1915.3020998166046,79.1,82.38,0.973,0.704,0.984,12.703,4.275,0,0.0,0
MSC-BELLISSIMA,2026-05-31 11:27:10.520848,1788.766271131229,1804.8340897911742,78.53,80.94,1.485,0.764,1.13,13.105,4.119,0,0.0,0
MSC-BELLISSIMA,2026-05-31 12:27:10.520848,1793.4412076984017,1867.465853257849,76.55,78.21,0.9,0.804,1.293,12.195,4.208,0,0.0,0
MSC-BELLISSIMA,2026-05-31 13:27:10.520848,1826.4926187134101,1835.9358183862341,78.77,80.16,0.998,0.749,1.187,12.114,4.259,0,0.0,0
MSC-BELLISSIMA,2026-05-31 14:27:10.520848,1796.7653630946988,1848.606507241311,78.89,81.45,0.873,0.686,0.871,12.274,4.241,0,0.0,0
MSC-BELLISSIMA,2026-05-31 15:27:10.520848,1772.189809234855,1883.9374406014601,79.92,82.25,1.49,0.871,1.337,12.842,4.306,0,0.0,0
MSC-BELLISSIMA,2026-05-31 16:27:10.520848,1787.2156948062452,1841.0254286801196,77.19,78.9,0.013,0.812,1.087,12.283,4.171,0,0.0,0
MSC-BELLISSIMA,2026-05-31 17:27:10.520848,1797.6665861107115,1800.176243533881,77.58,80.47,1.263,0.744,0.935,12.683,4.229,0,0.0,0
MSC-BELLISSIMA,2026-05-31 18:27:10.520848,1794.1937436790809,1816.3353351663252,79.19,80.42,1.209,0.891,1.312,12.389,4.19,0,0.0,0
MSC-BELLISSIMA,2026-05-31 19:27:10.520848,1786.68752925931,1805.255523693288,78.83,80.18,0.617,0.823,1.281,12.614,4.206,0,0.0,0
MSC-BELLISSIMA,2026-05-31 20:27:10.520848,1781.9836613616449,1837.255645883411,78.14,81.92,0.757,0.767,0.92,12.43,4.414,0,0.0,0
MSC-BELLISSIMA,2026-05-31 21:27:10.520848,1765.8214128048471,1864.26609164799,77.81,79.38,0.692,0.772,1.095,12.684,4.252,0,0.0,0
MSC-BELLISSIMA,2026-05-31 22:27:10.520848,1830.5860514779595,1856.132539650318,77.21,79.29,0.617,0.775,0.995,12.488,3.856,0,0.0,0
MSC-BELLISSIMA,2026-05-31 23:27:10.520848,1840.2447325075718,1858.7246850897793,76.23,79.1,0.433,0.773,1.248,12.399,4.129,0,0.0,0
MSC-BELLISSIMA,2026-06-01 00:27:10.520848,1790.099671952896,1836.7181481465127,78.07,79.85,1.144,0.779,1.254,12.528,4.342,0,0.0,0
MSC-BELLISSIMA,2026-06-01 01:27:10.520848,1843.9274462763365,1824.4405793307124,78.91,80.91,0.516,0.8,1.254,12.712,4.223,0,0.0,0
MSC-BELLISSIMA,2026-06-01 02:27:10.520848,1763.6305061579758,1808.8502543991317,77.93,81.85,1.507,0.812,0.998,12.763,4.21,0,0.0,0
MSC-BELLISSIMA,2026-06-01 03:27:10.520848,1797.059971295968,1831.9410513381326,77.93,81.15,1.008,0.774,0.952,12.567,4.167,0,0.0,0
MSC-BELLISSIMA,2026-06-01 04:27:10.520848,1799.761838501804,1850.6705603670418,78.82,82.7,1.383,0.792,1.009,12.81,4.227,0,0.0,0
MSC-BELLISSIMA,2026-06-01 05:27:10.520848,1797.0657639888082,1821.2673744860456,77.31,79.87,0.484,0.864,1.282,12.262,4.352,0,0.0,0
MSC-BELLISSIMA,2026-06-01 06:27:10.520848,1795.4977800508698,1882.8807265011123,79.45,80.52,0.895,0.849,1.226,13.034,4.385,0,0.0,0
MSC-BELLISSIMA,2026-06-01 07:27:10.520848,1816.10268220186,1856.9090255618469,79.18,82.7,0.974,0.866,1.191,12.113,3.922,0,0.0,0
MSC-BELLISSIMA,2026-06-01 08:27:10.520848,1795.445655201298,1794.9043837078723,77.98,80.74,0.52,0.795,1.011,12.248,4.456,0,0.0,0
MSC-BELLISSIMA,2026-06-01 09:27:10.520848,1814.3370165402966,1895.8740082875217,78.19,81.79,1.385,0.781,1.253,12.578,4.146,0,0.0,0
MSC-BELLISSIMA,2026-06-01 10:27:10.520848,1788.5312439453633,1833.165388690521,78.22,81.81,0.826,0.718,1.011,12.355,4.214,0,0.0,0
MSC-BELLISSIMA,2026-06-01 11:27:10.520848,1796.7220894578375,1839.6971798041484,76.35,80.24,0.557,0.784,1.183,12.942,4.207,0,0.0,0
MSC-BELLISSIMA,2026-06-01 12:27:10.520848,1806.061257952204,1871.6072530176218,79.41,81.8,0.699,0.766,0.991,12.363,4.31,0,0.0,0
MSC-BELLISSIMA,2026-06-01 13:27:10.520848,1813.7465299931828,1836.0626881710143,76.24,79.71,0.924,0.711,0.865,12.373,4.124,0,0.0,0
MSC-BELLISSIMA,2026-06-01 14:27:10.520848,1792.5503577698378,1849.8689550019924,78.36,81.77,1.062,0.81,1.033,12.525,4.217,0,0.0,0
